latitude,longitude,valid_time,u10,v10
-64.0,3.0,2026-01-01 06:00:00,9.6947,-3.3906
-64.0,3.5,2026-01-01 06:00:00,9.4043,-3.3906
-64.0,4.0,2026-01-01 06:00:00,8.9011,-3.3906
-64.0,4.5,2026-01-01 06:00:00,8.3084,-3.3906
-64.0,5.0,2026-01-01 06:00:00,7.7713,-3.3906
-64.0,5.5,2026-01-01 06:00:00,7.4212,-3.3906
-64.0,6.0,2026-01-01 06:00:00,7.3439,-3.3906
-63.5,2.0,2026-01-01 06:00:00,9.7013,-2.6504
-63.5,2.5,2026-01-01 06:00:00,9.6947,-2.6504
-63.5,3.0,2026-01-01 06:00:00,9.4043,-2.6504
-63.5,3.5,2026-01-01 06:00:00,8.9011,-2.6504
-63.5,4.0,2026-01-01 06:00:00,8.3084,-2.6504
-63.5,4.5,2026-01-01 06:00:00,7.7713,-2.6504
-63.5,5.0,2026-01-01 06:00:00,7.4212,-2.6504
-63.5,5.5,2026-01-01 06:00:00,7.3439,-2.6504
-63.5,6.0,2026-01-01 06:00:00,7.5583,-2.6504
-66.5,2.0,2026-01-01 07:00:00,7.2166,-2.5149
-66.5,2.5,2026-01-01 07:00:00,7.3068,-2.5149
-66.5,3.0,2026-01-01 07:00:00,7.6674,-2.5149
-66.5,3.5,2026-01-01 07:00:00,8.2101,-2.5149
-66.5,4.0,2026-01-01 07:00:00,8.8018,-2.5149
-66.5,4.5,2026-01-01 07:00:00,9.2979,-2.5149
-66.5,5.0,2026-01-01 07:00:00,9.5768,-2.5149
-66.5,5.5,2026-01-01 07:00:00,9.5702,-2.5149
-66.5,6.0,2026-01-01 07:00:00,9.2798,-2.5149
-66.0,2.0,2026-01-01 07:00:00,7.3068,-2.1119
-66.0,2.5,2026-01-01 07:00:00,7.6674,-2.1119
-66.0,3.0,2026-01-01 07:00:00,8.2101,-2.1119
-66.0,3.5,2026-01-01 07:00:00,8.8018,-2.1119
-66.0,4.0,2026-01-01 07:00:00,9.2979,-2.1119
-66.0,4.5,2026-01-01 07:00:00,9.5768,-2.1119
-66.0,5.0,2026-01-01 07:00:00,9.5702,-2.1119
-66.0,5.5,2026-01-01 07:00:00,9.2798,-2.1119
-66.0,6.0,2026-01-01 07:00:00,8.7766,-2.1119
-65.5,2.0,2026-01-01 07:00:00,7.6674,-2.4434
-65.5,2.5,2026-01-01 07:00:00,8.2101,-2.4434
-65.5,3.0,2026-01-01 07:00:00,8.8018,-2.4434
-65.5,3.5,2026-01-01 07:00:00,9.2979,-2.4434
-65.5,4.0,2026-01-01 07:00:00,9.5768,-2.4434
-65.5,4.5,2026-01-01 07:00:00,9.5702,-2.4434
-65.5,5.0,2026-01-01 07:00:00,9.2798,-2.4434
-65.5,5.5,2026-01-01 07:00:00,8.7766,-2.4434
-65.5,6.0,2026-01-01 07:00:00,8.1839,-2.4434
-65.0,2.0,2026-01-01 07:00:00,8.2101,-3.2046
-65.0,2.5,2026-01-01 07:00:00,8.8018,-3.2046
-65.0,3.0,2026-01-01 07:00:00,9.2979,-3.2046
-65.0,3.5,2026-01-01 07:00:00,9.5768,-3.2046
-65.0,4.0,2026-01-01 07:00:00,9.5702,-3.2046
-65.0,4.5,2026-01-01 07:00:00,9.2798,-3.2046
-65.0,5.0,2026-01-01 07:00:00,8.7766,-3.2046
-65.0,5.5,2026-01-01 07:00:00,8.1839,-3.2046
-65.0,6.0,2026-01-01 07:00:00,7.6468,-3.2046
-64.5,2.0,2026-01-01 07:00:00,8.8018,-3.6957
-64.5,2.5,2026-01-01 07:00:00,9.2979,-3.6957
-64.5,3.0,2026-01-01 07:00:00,9.5768,-3.6957
-64.5,3.5,2026-01-01 07:00:00,9.5702,-3.6957
-64.5,4.0,2026-01-01 07:00:00,9.2798,-3.6957
-64.5,4.5,2026-01-01 07:00:00,8.7766,-3.6957
-64.5,5.0,2026-01-01 07:00:00,8.1839,-3.6957
-64.5,5.5,2026-01-01 07:00:00,7.6468,-3.6957
-64.5,6.0,2026-01-01 07:00:00,7.2967,-3.6957
-64.0,2.0,2026-01-01 07:00:00,9.2979,-3.4651
-64.0,2.5,2026-01-01 07:00:00,9.5768,-3.4651
-64.0,3.0,2026-01-01 07:00:00,9.5702,-3.4651
-64.0,3.5,2026-01-01 07:00:00,9.2798,-3.4651
-64.0,4.0,2026-01-01 07:00:00,8.7766,-3.4651
-64.0,4.5,2026-01-01 07:00:00,8.1839,-3.4651
-64.0,5.0,2026-01-01 07:00:00,7.6468,-3.4651
-64.0,5.5,2026-01-01 07:00:00,7.2967,-3.4651
-64.0,6.0,2026-01-01 07:00:00,7.2194,-3.4651
-63.5,2.0,2026-01-01 07:00:00,9.5768,-2.7249
-63.5,2.5,2026-01-01 07:00:00,9.5702,-2.7249
-63.5,3.0,2026-01-01 07:00:00,9.2798,-2.7249
-63.5,3.5,2026-01-01 07:00:00,8.7766,-2.7249
-63.5,4.0,2026-01-01 07:00:00,8.1839,-2.7249
-63.5,4.5,2026-01-01 07:00:00,7.6468,-2.7249
-63.5,5.0,2026-01-01 07:00:00,7.2967,-2.7249
-63.5,5.5,2026-01-01 07:00:00,7.2194,-2.7249
-63.5,6.0,2026-01-01 07:00:00,7.4338,-2.7249
-66.5,2.0,2026-01-01 08:00:00,7.0976,-2.6212
-66.5,2.5,2026-01-01 08:00:00,7.1879,-2.6212
-66.5,3.0,2026-01-01 08:00:00,7.5485,-2.6212
-66.5,3.5,2026-01-01 08:00:00,8.0911,-2.6212
-66.5,4.0,2026-01-01 08:00:00,8.6829,-2.6212
-66.5,4.5,2026-01-01 08:00:00,9.1789,-2.6212
-66.5,5.0,2026-01-01 08:00:00,9.4578,-2.6212
-66.5,5.5,2026-01-01 08:00:00,9.4513,-2.6212
-66.5,6.0,2026-01-01 08:00:00,9.1609,-2.6212
-66.0,2.0,2026-01-01 08:00:00,7.1879,-2.2182
-66.0,2.5,2026-01-01 08:00:00,7.5485,-2.2182
-66.0,3.0,2026-01-01 08:00:00,8.0911,-2.2182
-66.0,3.5,2026-01-01 08:00:00,8.6829,-2.2182
-66.0,4.0,2026-01-01 08:00:00,9.1789,-2.2182
-66.0,4.5,2026-01-01 08:00:00,9.4578,-2.2182
-66.0,5.0,2026-01-01 08:00:00,9.4513,-2.2182
-66.0,5.5,2026-01-01 08:00:00,9.1609,-2.2182
-66.0,6.0,2026-01-01 08:00:00,8.6577,-2.2182
-65.5,2.0,2026-01-01 08:00:00,7.5485,-2.5497
-65.5,2.5,2026-01-01 08:00:00,8.0911,-2.5497
-65.5,3.0,2026-01-01 08:00:00,8.6829,-2.5497
-65.5,3.5,2026-01-01 08:00:00,9.1789,-2.5497
-65.5,4.0,2026-01-01 08:00:00,9.4578,-2.5497
-65.5,4.5,2026-01-01 08:00:00,9.4513,-2.5497
-65.5,5.0,2026-01-01 08:00:00,9.1609,-2.5497
-65.5,5.5,2026-01-01 08:00:00,8.6577,-2.5497
-65.5,6.0,2026-01-01 08:00:00,8.065,-2.5497
-65.0,2.0,2026-01-01 08:00:00,8.0911,-3.3109
-65.0,2.5,2026-01-01 08:00:00,8.6829,-3.3109
-65.0,3.0,2026-01-01 08:00:00,9.1789,-3.3109
-65.0,3.5,2026-01-01 08:00:00,9.4578,-3.3109
-65.0,4.0,2026-01-01 08:00:00,9.4513,-3.3109
-65.0,4.5,2026-01-01 08:00:00,9.1609,-3.3109
-65.0,5.0,2026-01-01 08:00:00,8.6577,-3.3109
-65.0,5.5,2026-01-01 08:00:00,8.065,-3.3109
-65.0,6.0,2026-01-01 08:00:00,7.5278,-3.3109
-64.5,2.0,2026-01-01 08:00:00,8.6829,-3.802
-64.5,2.5,2026-01-01 08:00:00,9.1789,-3.802
-64.5,3.0,2026-01-01 08:00:00,9.4578,-3.802
-64.5,3.5,2026-01-01 08:00:00,9.4513,-3.802
-64.5,4.0,2026-01-01 08:00:00,9.1609,-3.802
-64.5,4.5,2026-01-01 08:00:00,8.6577,-3.802
-64.5,5.0,2026-01-01 08:00:00,8.065,-3.802
-64.5,5.5,2026-01-01 08:00:00,7.5278,-3.802
-64.5,6.0,2026-01-01 08:00:00,7.1778,-3.802
-64.0,2.0,2026-01-01 08:00:00,9.1789,-3.5714
-64.0,2.5,2026-01-01 08:00:00,9.4578,-3.5714
-64.0,3.0,2026-01-01 08:00:00,9.4513,-3.5714
-64.0,3.5,2026-01-01 08:00:00,9.1609,-3.5714
-64.0,4.0,2026-01-01 08:00:00,8.6577,-3.5714
-64.0,4.5,2026-01-01 08:00:00,8.065,-3.5714
-64.0,5.0,2026-01-01 08:00:00,7.5278,-3.5714
-64.0,5.5,2026-01-01 08:00:00,7.1778,-3.5714
-64.0,6.0,2026-01-01 08:00:00,7.1005,-3.5714
-63.5,2.0,2026-01-01 08:00:00,9.4578,-2.8312
-63.5,2.5,2026-01-01 08:00:00,9.4513,-2.8312
-63.5,3.0,2026-01-01 08:00:00,9.1609,-2.8312
-63.5,3.5,2026-01-01 08:00:00,8.6577,-2.8312
-63.5,4.0,2026-01-01 08:00:00,8.065,-2.8312
-63.5,4.5,2026-01-01 08:00:00,7.5278,-2.8312
-63.5,5.0,2026-01-01 08:00:00,7.1778,-2.8312
-63.5,5.5,2026-01-01 08:00:00,7.1005,-2.8312
-63.5,6.0,2026-01-01 08:00:00,7.3149,-2.8312
-66.5,2.0,2026-01-01 09:00:00,6.9916,-2.7477
-66.5,2.5,2026-01-01 09:00:00,7.0819,-2.7477
-66.5,3.0,2026-01-01 09:00:00,7.4425,-2.7477
-66.5,3.5,2026-01-01 09:00:00,7.9851,-2.7477
-66.5,4.0,2026-01-01 09:00:00,8.5769,-2.7477
-66.5,4.5,2026-01-01 09:00:00,9.0729,-2.7477
-66.5,5.0,2026-01-01 09:00:00,9.3518,-2.7477
-66.5,5.5,2026-01-01 09:00:00,9.3453,-2.7477
-66.5,6.0,2026-01-01 09:00:00,9.0548,-2.7477
-66.0,2.0,2026-01-01 09:00:00,7.0819,-2.3447
-66.0,2.5,2026-01-01 09:00:00,7.4425,-2.3447
-66.0,3.0,2026-01-01 09:00:00,7.9851,-2.3447
-66.0,3.5,2026-01-01 09:00:00,8.5769,-2.3447
-66.0,4.0,2026-01-01 09:00:00,9.0729,-2.3447
-66.0,4.5,2026-01-01 09:00:00,9.3518,-2.3447
-66.0,5.0,2026-01-01 09:00:00,9.3453,-2.3447
-66.0,5.5,2026-01-01 09:00:00,9.0548,-2.3447
-66.0,6.0,2026-01-01 09:00:00,8.5517,-2.3447
-65.5,2.0,2026-01-01 09:00:00,7.4425,-2.6762
-65.5,2.5,2026-01-01 09:00:00,7.9851,-2.6762
-65.5,3.0,2026-01-01 09:00:00,8.5769,-2.6762
-65.5,3.5,2026-01-01 09:00:00,9.0729,-2.6762
-65.5,4.0,2026-01-01 09:00:00,9.3518,-2.6762
-65.5,4.5,2026-01-01 09:00:00,9.3453,-2.6762
-65.5,5.0,2026-01-01 09:00:00,9.0548,-2.6762
-65.5,5.5,2026-01-01 09:00:00,8.5517,-2.6762
-65.5,6.0,2026-01-01 09:00:00,7.959,-2.6762
-65.0,2.0,2026-01-01 09:00:00,7.9851,-3.4374
-65.0,2.5,2026-01-01 09:00:00,8.5769,-3.4374
-65.0,3.0,2026-01-01 09:00:00,9.0729,-3.4374
-65.0,3.5,2026-01-01 09:00:00,9.3518,-3.4374
-65.0,4.0,2026-01-01 09:00:00,9.3453,-3.4374
-65.0,4.5,2026-01-01 09:00:00,9.0548,-3.4374
-65.0,5.0,2026-01-01 09:00:00,8.5517,-3.4374
-65.0,5.5,2026-01-01 09:00:00,7.959,-3.4374
-65.0,6.0,2026-01-01 09:00:00,7.4218,-3.4374
-64.5,2.0,2026-01-01 09:00:00,8.5769,-3.9284
-64.5,2.5,2026-01-01 09:00:00,9.0729,-3.9284
-64.5,3.0,2026-01-01 09:00:00,9.3518,-3.9284
-64.5,3.5,2026-01-01 09:00:00,9.3453,-3.9284
-64.5,4.0,2026-01-01 09:00:00,9.0548,-3.9284
-64.5,4.5,2026-01-01 09:00:00,8.5517,-3.9284
-64.5,5.0,2026-01-01 09:00:00,7.959,-3.9284
-64.5,5.5,2026-01-01 09:00:00,7.4218,-3.9284
-64.5,6.0,2026-01-01 09:00:00,7.0718,-3.9284
-64.0,2.0,2026-01-01 09:00:00,9.0729,-3.6979
-64.0,2.5,2026-01-01 09:00:00,9.3518,-3.6979
-64.0,3.0,2026-01-01 09:00:00,9.3453,-3.6979
-64.0,3.5,2026-01-01 09:00:00,9.0548,-3.6979
-64.0,4.0,2026-01-01 09:00:00,8.5517,-3.6979
-64.0,4.5,2026-01-01 09:00:00,7.959,-3.6979
-64.0,5.0,2026-01-01 09:00:00,7.4218,-3.6979
-64.0,5.5,2026-01-01 09:00:00,7.0718,-3.6979
-64.0,6.0,2026-01-01 09:00:00,6.9945,-3.6979
-63.5,2.0,2026-01-01 09:00:00,9.3518,-2.9577
-63.5,2.5,2026-01-01 09:00:00,9.3453,-2.9577
-63.5,3.0,2026-01-01 09:00:00,9.0548,-2.9577
-63.5,3.5,2026-01-01 09:00:00,8.5517,-2.9577
-63.5,4.0,2026-01-01 09:00:00,7.959,-2.9577
-63.5,4.5,2026-01-01 09:00:00,7.4218,-2.9577
-63.5,5.0,2026-01-01 09:00:00,7.0718,-2.9577
-63.5,5.5,2026-01-01 09:00:00,6.9945,-2.9577
-63.5,6.0,2026-01-01 09:00:00,7.2089,-2.9577
-66.5,2.0,2026-01-01 10:00:00,6.9051,-2.8803
-66.5,2.5,2026-01-01 10:00:00,6.9954,-2.8803
-66.5,3.0,2026-01-01 10:00:00,7.356,-2.8803
-66.5,3.5,2026-01-01 10:00:00,7.8986,-2.8803
-66.5,4.0,2026-01-01 10:00:00,8.4904,-2.8803
-66.5,4.5,2026-01-01 10:00:00,8.9864,-2.8803
-66.5,5.0,2026-01-01 10:00:00,9.2653,-2.8803
-66.5,5.5,2026-01-01 10:00:00,9.2588,-2.8803
-66.5,6.0,2026-01-01 10:00:00,8.9684,-2.8803
-66.0,2.0,2026-01-01 10:00:00,6.9954,-2.4774
-66.0,2.5,2026-01-01 10:00:00,7.356,-2.4774
-66.0,3.0,2026-01-01 10:00:00,7.8986,-2.4774
-66.0,3.5,2026-01-01 10:00:00,8.4904,-2.4774
-66.0,4.0,2026-01-01 10:00:00,8.9864,-2.4774
-66.0,4.5,2026-01-01 10:00:00,9.2653,-2.4774
-66.0,5.0,2026-01-01 10:00:00,9.2588,-2.4774
-66.0,5.5,2026-01-01 10:00:00,8.9684,-2.4774
-66.0,6.0,2026-01-01 10:00:00,8.4652,-2.4774
-65.5,2.0,2026-01-01 10:00:00,7.356,-2.8089
-65.5,2.5,2026-01-01 10:00:00,7.8986,-2.8089
-65.5,3.0,2026-01-01 10:00:00,8.4904,-2.8089
-65.5,3.5,2026-01-01 10:00:00,8.9864,-2.8089
-65.5,4.0,2026-01-01 10:00:00,9.2653,-2.8089
-65.5,4.5,2026-01-01 10:00:00,9.2588,-2.8089
-65.5,5.0,2026-01-01 10:00:00,8.9684,-2.8089
-65.5,5.5,2026-01-01 10:00:00,8.4652,-2.8089
-65.5,6.0,2026-01-01 10:00:00,7.8725,-2.8089
-65.0,2.0,2026-01-01 10:00:00,7.8986,-3.5701
-65.0,2.5,2026-01-01 10:00:00,8.4904,-3.5701
-65.0,3.0,2026-01-01 10:00:00,8.9864,-3.5701
-65.0,3.5,2026-01-01 10:00:00,9.2653,-3.5701
-65.0,4.0,2026-01-01 10:00:00,9.2588,-3.5701
-65.0,4.5,2026-01-01 10:00:00,8.9684,-3.5701
-65.0,5.0,2026-01-01 10:00:00,8.4652,-3.5701
-65.0,5.5,2026-01-01 10:00:00,7.8725,-3.5701
-65.0,6.0,2026-01-01 10:00:00,7.3353,-3.5701
-64.5,2.0,2026-01-01 10:00:00,8.4904,-4.0611
-64.5,2.5,2026-01-01 10:00:00,8.9864,-4.0611
-64.5,3.0,2026-01-01 10:00:00,9.2653,-4.0611
-64.5,3.5,2026-01-01 10:00:00,9.2588,-4.0611
-64.5,4.0,2026-01-01 10:00:00,8.9684,-4.0611
-64.5,4.5,2026-01-01 10:00:00,8.4652,-4.0611
-64.5,5.0,2026-01-01 10:00:00,7.8725,-4.0611
-64.5,5.5,2026-01-01 10:00:00,7.3353,-4.0611
-64.5,6.0,2026-01-01 10:00:00,6.9853,-4.0611
-64.0,2.0,2026-01-01 10:00:00,8.9864,-3.8305
-64.0,2.5,2026-01-01 10:00:00,9.2653,-3.8305
-64.0,3.0,2026-01-01 10:00:00,9.2588,-3.8305
-64.0,3.5,2026-01-01 10:00:00,8.9684,-3.8305
-64.0,4.0,2026-01-01 10:00:00,8.4652,-3.8305
-64.0,4.5,2026-01-01 10:00:00,7.8725,-3.8305
-64.0,5.0,2026-01-01 10:00:00,7.3353,-3.8305
-64.0,5.5,2026-01-01 10:00:00,6.9853,-3.8305
-64.0,6.0,2026-01-01 10:00:00,6.908,-3.8305
-63.5,2.0,2026-01-01 10:00:00,9.2653,-3.0903
-63.5,2.5,2026-01-01 10:00:00,9.2588,-3.0903
-63.5,3.0,2026-01-01 10:00:00,8.9684,-3.0903
-63.5,3.5,2026-01-01 10:00:00,8.4652,-3.0903
-63.5,4.0,2026-01-01 10:00:00,7.8725,-3.0903
-63.5,4.5,2026-01-01 10:00:00,7.3353,-3.0903
-63.5,5.0,2026-01-01 10:00:00,6.9853,-3.0903
-63.5,5.5,2026-01-01 10:00:00,6.908,-3.0903
-63.5,6.0,2026-01-01 10:00:00,7.1224,-3.0903
-66.5,2.0,2026-01-01 11:00:00,6.8435,-3.0046
-66.5,2.5,2026-01-01 11:00:00,6.9338,-3.0046
-66.5,3.0,2026-01-01 11:00:00,7.2944,-3.0046
-66.5,3.5,2026-01-01 11:00:00,7.837,-3.0046
-66.5,4.0,2026-01-01 11:00:00,8.4288,-3.0046
-66.5,4.5,2026-01-01 11:00:00,8.9249,-3.0046
-66.5,5.0,2026-01-01 11:00:00,9.2038,-3.0046
-66.5,5.5,2026-01-01 11:00:00,9.1972,-3.0046
-66.5,6.0,2026-01-01 11:00:00,8.9068,-3.0046
-66.0,2.0,2026-01-01 11:00:00,6.9338,-2.6016
-66.0,2.5,2026-01-01 11:00:00,7.2944,-2.6016
-66.0,3.0,2026-01-01 11:00:00,7.837,-2.6016
-66.0,3.5,2026-01-01 11:00:00,8.4288,-2.6016
-66.0,4.0,2026-01-01 11:00:00,8.9249,-2.6016
-66.0,4.5,2026-01-01 11:00:00,9.2038,-2.6016
-66.0,5.0,2026-01-01 11:00:00,9.1972,-2.6016
-66.0,5.5,2026-01-01 11:00:00,8.9068,-2.6016
-66.0,6.0,2026-01-01 11:00:00,8.4036,-2.6016
-65.5,2.0,2026-01-01 11:00:00,7.2944,-2.9331
-65.5,2.5,2026-01-01 11:00:00,7.837,-2.9331
-65.5,3.0,2026-01-01 11:00:00,8.4288,-2.9331
-65.5,3.5,2026-01-01 11:00:00,8.9249,-2.9331
-65.5,4.0,2026-01-01 11:00:00,9.2038,-2.9331
-65.5,4.5,2026-01-01 11:00:00,9.1972,-2.9331
-65.5,5.0,2026-01-01 11:00:00,8.9068,-2.9331
-65.5,5.5,2026-01-01 11:00:00,8.4036,-2.9331
-65.5,6.0,2026-01-01 11:00:00,7.8109,-2.9331
-65.0,2.0,2026-01-01 11:00:00,7.837,-3.6943
-65.0,2.5,2026-01-01 11:00:00,8.4288,-3.6943
-65.0,3.0,2026-01-01 11:00:00,8.9249,-3.6943
-65.0,3.5,2026-01-01 11:00:00,9.2038,-3.6943
-65.0,4.0,2026-01-01 11:00:00,9.1972,-3.6943
-65.0,4.5,2026-01-01 11:00:00,8.9068,-3.6943
-65.0,5.0,2026-01-01 11:00:00,8.4036,-3.6943
-65.0,5.5,2026-01-01 11:00:00,7.8109,-3.6943
-65.0,6.0,2026-01-01 11:00:00,7.2738,-3.6943
-64.5,2.0,2026-01-01 11:00:00,8.4288,-4.1854
-64.5,2.5,2026-01-01 11:00:00,8.9249,-4.1854
-64.5,3.0,2026-01-01 11:00:00,9.2038,-4.1854
-64.5,3.5,2026-01-01 11:00:00,9.1972,-4.1854
-64.5,4.0,2026-01-01 11:00:00,8.9068,-4.1854
-64.5,4.5,2026-01-01 11:00:00,8.4036,-4.1854
-64.5,5.0,2026-01-01 11:00:00,7.8109,-4.1854
-64.5,5.5,2026-01-01 11:00:00,7.2738,-4.1854
-64.5,6.0,2026-01-01 11:00:00,6.9237,-4.1854
-64.0,2.0,2026-01-01 11:00:00,8.9249,-3.9548
-64.0,2.5,2026-01-01 11:00:00,9.2038,-3.9548
-64.0,3.0,2026-01-01 11:00:00,9.1972,-3.9548
-64.0,3.5,2026-01-01 11:00:00,8.9068,-3.9548
-64.0,4.0,2026-01-01 11:00:00,8.4036,-3.9548
-64.0,4.5,2026-01-01 11:00:00,7.8109,-3.9548
-64.0,5.0,2026-01-01 11:00:00,7.2738,-3.9548
-64.0,5.5,2026-01-01 11:00:00,6.9237,-3.9548
-64.0,6.0,2026-01-01 11:00:00,6.8464,-3.9548
-63.5,2.0,2026-01-01 11:00:00,9.2038,-3.2146
-63.5,2.5,2026-01-01 11:00:00,9.1972,-3.2146
-63.5,3.0,2026-01-01 11:00:00,8.9068,-3.2146
-63.5,3.5,2026-01-01 11:00:00,8.4036,-3.2146
-63.5,4.0,2026-01-01 11:00:00,7.8109,-3.2146
-63.5,4.5,2026-01-01 11:00:00,7.2738,-3.2146
-63.5,5.0,2026-01-01 11:00:00,6.9237,-3.2146
-63.5,5.5,2026-01-01 11:00:00,6.8464,-3.2146
-63.5,6.0,2026-01-01 11:00:00,7.0608,-3.2146
-66.5,2.0,2026-01-01 12:00:00,6.8107,-3.1068
-66.5,2.5,2026-01-01 12:00:00,6.901,-3.1068
-66.5,3.0,2026-01-01 12:00:00,7.2616,-3.1068
-66.5,3.5,2026-01-01 12:00:00,7.8042,-3.1068
-66.5,4.0,2026-01-01 12:00:00,8.396,-3.1068
-66.5,4.5,2026-01-01 12:00:00,8.892,-3.1068
-66.5,5.0,2026-01-01 12:00:00,9.1709,-3.1068
-66.5,5.5,2026-01-01 12:00:00,9.1643,-3.1068
-66.5,6.0,2026-01-01 12:00:00,8.8739,-3.1068
-66.0,2.0,2026-01-01 12:00:00,6.901,-2.7038
-66.0,2.5,2026-01-01 12:00:00,7.2616,-2.7038
-66.0,3.0,2026-01-01 12:00:00,7.8042,-2.7038
-66.0,3.5,2026-01-01 12:00:00,8.396,-2.7038
-66.0,4.0,2026-01-01 12:00:00,8.892,-2.7038
-66.0,4.5,2026-01-01 12:00:00,9.1709,-2.7038
-66.0,5.0,2026-01-01 12:00:00,9.1643,-2.7038
-66.0,5.5,2026-01-01 12:00:00,8.8739,-2.7038
-66.0,6.0,2026-01-01 12:00:00,8.3708,-2.7038
-65.5,2.0,2026-01-01 12:00:00,7.2616,-3.0354
-65.5,2.5,2026-01-01 12:00:00,7.8042,-3.0354
-65.5,3.0,2026-01-01 12:00:00,8.396,-3.0354
-65.5,3.5,2026-01-01 12:00:00,8.892,-3.0354
-65.5,4.0,2026-01-01 12:00:00,9.1709,-3.0354
-65.5,4.5,2026-01-01 12:00:00,9.1643,-3.0354
-65.5,5.0,2026-01-01 12:00:00,8.8739,-3.0354
-65.5,5.5,2026-01-01 12:00:00,8.3708,-3.0354
-65.5,6.0,2026-01-01 12:00:00,7.7781,-3.0354
-65.0,2.0,2026-01-01 12:00:00,7.8042,-3.7966
-65.0,2.5,2026-01-01 12:00:00,8.396,-3.7966
-65.0,3.0,2026-01-01 12:00:00,8.892,-3.7966
-65.0,3.5,2026-01-01 12:00:00,9.1709,-3.7966
-65.0,4.0,2026-01-01 12:00:00,9.1643,-3.7966
-65.0,4.5,2026-01-01 12:00:00,8.8739,-3.7966
-65.0,5.0,2026-01-01 12:00:00,8.3708,-3.7966
-65.0,5.5,2026-01-01 12:00:00,7.7781,-3.7966
-65.0,6.0,2026-01-01 12:00:00,7.2409,-3.7966
-64.5,2.0,2026-01-01 12:00:00,8.396,-4.2876
-64.5,2.5,2026-01-01 12:00:00,8.892,-4.2876
-64.5,3.0,2026-01-01 12:00:00,9.1709,-4.2876
-64.5,3.5,2026-01-01 12:00:00,9.1643,-4.2876
-64.5,4.0,2026-01-01 12:00:00,8.8739,-4.2876
-64.5,4.5,2026-01-01 12:00:00,8.3708,-4.2876
-64.5,5.0,2026-01-01 12:00:00,7.7781,-4.2876
-64.5,5.5,2026-01-01 12:00:00,7.2409,-4.2876
-64.5,6.0,2026-01-01 12:00:00,6.8908,-4.2876
-64.0,2.0,2026-01-01 12:00:00,8.892,-4.057
-64.0,2.5,2026-01-01 12:00:00,9.1709,-4.057
-64.0,3.0,2026-01-01 12:00:00,9.1643,-4.057
-64.0,3.5,2026-01-01 12:00:00,8.8739,-4.057
-64.0,4.0,2026-01-01 12:00:00,8.3708,-4.057
-64.0,4.5,2026-01-01 12:00:00,7.7781,-4.057
-64.0,5.0,2026-01-01 12:00:00,7.2409,-4.057
-64.0,5.5,2026-01-01 12:00:00,6.8908,-4.057
-64.0,6.0,2026-01-01 12:00:00,6.8136,-4.057
-63.5,2.0,2026-01-01 12:00:00,9.1709,-3.3168
-63.5,2.5,2026-01-01 12:00:00,9.1643,-3.3168
-63.5,3.0,2026-01-01 12:00:00,8.8739,-3.3168
-63.5,3.5,2026-01-01 12:00:00,8.3708,-3.3168
-63.5,4.0,2026-01-01 12:00:00,7.7781,-3.3168
-63.5,4.5,2026-01-01 12:00:00,7.2409,-3.3168
-63.5,5.0,2026-01-01 12:00:00,6.8908,-3.3168
-63.5,5.5,2026-01-01 12:00:00,6.8136,-3.3168
-63.5,6.0,2026-01-01 12:00:00,7.028,-3.3168
-66.5,2.0,2026-01-01 13:00:00,6.8086,-3.1757
-66.5,2.5,2026-01-01 13:00:00,6.8989,-3.1757
-66.5,3.0,2026-01-01 13:00:00,7.2595,-3.1757
-66.5,3.5,2026-01-01 13:00:00,7.8021,-3.1757
-66.5,4.0,2026-01-01 13:00:00,8.3939,-3.1757
-66.5,4.5,2026-01-01 13:00:00,8.89,-3.1757
-66.5,5.0,2026-01-01 13:00:00,9.1688,-3.1757
-66.5,5.5,2026-01-01 13:00:00,9.1623,-3.1757
-66.5,6.0,2026-01-01 13:00:00,8.8719,-3.1757
-66.0,2.0,2026-01-01 13:00:00,6.8989,-2.7727
-66.0,2.5,2026-01-01 13:00:00,7.2595,-2.7727
-66.0,3.0,2026-01-01 13:00:00,7.8021,-2.7727
-66.0,3.5,2026-01-01 13:00:00,8.3939,-2.7727
-66.0,4.0,2026-01-01 13:00:00,8.89,-2.7727
-66.0,4.5,2026-01-01 13:00:00,9.1688,-2.7727
-66.0,5.0,2026-01-01 13:00:00,9.1623,-2.7727
-66.0,5.5,2026-01-01 13:00:00,8.8719,-2.7727
-66.0,6.0,2026-01-01 13:00:00,8.3687,-2.7727
-65.5,2.0,2026-01-01 13:00:00,7.2595,-3.1042
-65.5,2.5,2026-01-01 13:00:00,7.8021,-3.1042
-65.5,3.0,2026-01-01 13:00:00,8.3939,-3.1042
-65.5,3.5,2026-01-01 13:00:00,8.89,-3.1042
-65.5,4.0,2026-01-01 13:00:00,9.1688,-3.1042
-65.5,4.5,2026-01-01 13:00:00,9.1623,-3.1042
-65.5,5.0,2026-01-01 13:00:00,8.8719,-3.1042
-65.5,5.5,2026-01-01 13:00:00,8.3687,-3.1042
-65.5,6.0,2026-01-01 13:00:00,7.776,-3.1042
-65.0,2.0,2026-01-01 13:00:00,7.8021,-3.8654
-65.0,2.5,2026-01-01 13:00:00,8.3939,-3.8654
-65.0,3.0,2026-01-01 13:00:00,8.89,-3.8654
-65.0,3.5,2026-01-01 13:00:00,9.1688,-3.8654
