latitude,longitude,valid_time,u10,v10
-64.0,9.5,2026-01-01 06:00:00,9.6009,-3.3906
-64.0,10.0,2026-01-01 06:00:00,9.2059,-3.3906
-64.0,10.5,2026-01-01 06:00:00,8.6467,-3.3906
-64.0,11.0,2026-01-01 06:00:00,8.0603,-3.3906
-64.0,11.5,2026-01-01 06:00:00,7.5901,-3.3906
-64.0,12.0,2026-01-01 06:00:00,7.3514,-3.3906
-63.5,8.0,2026-01-01 06:00:00,9.5755,-2.6504
-63.5,8.5,2026-01-01 06:00:00,9.7351,-2.6504
-63.5,9.0,2026-01-01 06:00:00,9.6009,-2.6504
-63.5,9.5,2026-01-01 06:00:00,9.2059,-2.6504
-63.5,10.0,2026-01-01 06:00:00,8.6467,-2.6504
-63.5,10.5,2026-01-01 06:00:00,8.0603,-2.6504
-63.5,11.0,2026-01-01 06:00:00,7.5901,-2.6504
-63.5,11.5,2026-01-01 06:00:00,7.3514,-2.6504
-63.5,12.0,2026-01-01 06:00:00,7.4026,-2.6504
-66.5,8.0,2026-01-01 07:00:00,7.2967,-2.5149
-66.5,8.5,2026-01-01 07:00:00,7.2194,-2.5149
-66.5,9.0,2026-01-01 07:00:00,7.4338,-2.5149
-66.5,9.5,2026-01-01 07:00:00,7.8875,-2.5149
-66.5,10.0,2026-01-01 07:00:00,8.4693,-2.5149
-66.5,10.5,2026-01-01 07:00:00,9.0367,-2.5149
-66.5,11.0,2026-01-01 07:00:00,9.451,-2.5149
-66.5,11.5,2026-01-01 07:00:00,9.6106,-2.5149
-66.5,12.0,2026-01-01 07:00:00,9.4764,-2.5149
-66.0,8.0,2026-01-01 07:00:00,7.2194,-2.1119
-66.0,8.5,2026-01-01 07:00:00,7.4338,-2.1119
-66.0,9.0,2026-01-01 07:00:00,7.8875,-2.1119
-66.0,9.5,2026-01-01 07:00:00,8.4693,-2.1119
-66.0,10.0,2026-01-01 07:00:00,9.0367,-2.1119
-66.0,10.5,2026-01-01 07:00:00,9.451,-2.1119
-66.0,11.0,2026-01-01 07:00:00,9.6106,-2.1119
-66.0,11.5,2026-01-01 07:00:00,9.4764,-2.1119
-66.0,12.0,2026-01-01 07:00:00,9.0814,-2.1119
-65.5,8.0,2026-01-01 07:00:00,7.4338,-2.4434
-65.5,8.5,2026-01-01 07:00:00,7.8875,-2.4434
-65.5,9.0,2026-01-01 07:00:00,8.4693,-2.4434
-65.5,9.5,2026-01-01 07:00:00,9.0367,-2.4434
-65.5,10.0,2026-01-01 07:00:00,9.451,-2.4434
-65.5,10.5,2026-01-01 07:00:00,9.6106,-2.4434
-65.5,11.0,2026-01-01 07:00:00,9.4764,-2.4434
-65.5,11.5,2026-01-01 07:00:00,9.0814,-2.4434
-65.5,12.0,2026-01-01 07:00:00,8.5222,-2.4434
-65.0,8.0,2026-01-01 07:00:00,7.8875,-3.2046
-65.0,8.5,2026-01-01 07:00:00,8.4693,-3.2046
-65.0,9.0,2026-01-01 07:00:00,9.0367,-3.2046
-65.0,9.5,2026-01-01 07:00:00,9.451,-3.2046
-65.0,10.0,2026-01-01 07:00:00,9.6106,-3.2046
-65.0,10.5,2026-01-01 07:00:00,9.4764,-3.2046
-65.0,11.0,2026-01-01 07:00:00,9.0814,-3.2046
-65.0,11.5,2026-01-01 07:00:00,8.5222,-3.2046
-65.0,12.0,2026-01-01 07:00:00,7.9358,-3.2046
-64.5,8.0,2026-01-01 07:00:00,8.4693,-3.6957
-64.5,8.5,2026-01-01 07:00:00,9.0367,-3.6957
-64.5,9.0,2026-01-01 07:00:00,9.451,-3.6957
-64.5,9.5,2026-01-01 07:00:00,9.6106,-3.6957
-64.5,10.0,2026-01-01 07:00:00,9.4764,-3.6957
-64.5,10.5,2026-01-01 07:00:00,9.0814,-3.6957
-64.5,11.0,2026-01-01 07:00:00,8.5222,-3.6957
-64.5,11.5,2026-01-01 07:00:00,7.9358,-3.6957
-64.5,12.0,2026-01-01 07:00:00,7.4656,-3.6957
-64.0,8.0,2026-01-01 07:00:00,9.0367,-3.4651
-64.0,8.5,2026-01-01 07:00:00,9.451,-3.4651
-64.0,9.0,2026-01-01 07:00:00,9.6106,-3.4651
-64.0,9.5,2026-01-01 07:00:00,9.4764,-3.4651
-64.0,10.0,2026-01-01 07:00:00,9.0814,-3.4651
-64.0,10.5,2026-01-01 07:00:00,8.5222,-3.4651
-64.0,11.0,2026-01-01 07:00:00,7.9358,-3.4651
-64.0,11.5,2026-01-01 07:00:00,7.4656,-3.4651
-64.0,12.0,2026-01-01 07:00:00,7.2269,-3.4651
-63.5,8.0,2026-01-01 07:00:00,9.451,-2.7249
-63.5,8.5,2026-01-01 07:00:00,9.6106,-2.7249
-63.5,9.0,2026-01-01 07:00:00,9.4764,-2.7249
-63.5,9.5,2026-01-01 07:00:00,9.0814,-2.7249
-63.5,10.0,2026-01-01 07:00:00,8.5222,-2.7249
-63.5,10.5,2026-01-01 07:00:00,7.9358,-2.7249
-63.5,11.0,2026-01-01 07:00:00,7.4656,-2.7249
-63.5,11.5,2026-01-01 07:00:00,7.2269,-2.7249
-63.5,12.0,2026-01-01 07:00:00,7.2781,-2.7249
-66.5,8.0,2026-01-01 08:00:00,7.1778,-2.6212
-66.5,8.5,2026-01-01 08:00:00,7.1005,-2.6212
-66.5,9.0,2026-01-01 08:00:00,7.3149,-2.6212
-66.5,9.5,2026-01-01 08:00:00,7.7685,-2.6212
-66.5,10.0,2026-01-01 08:00:00,8.3503,-2.6212
-66.5,10.5,2026-01-01 08:00:00,8.9178,-2.6212
-66.5,11.0,2026-01-01 08:00:00,9.332,-2.6212
-66.5,11.5,2026-01-01 08:00:00,9.4916,-2.6212
-66.5,12.0,2026-01-01 08:00:00,9.3575,-2.6212
-66.0,8.0,2026-01-01 08:00:00,7.1005,-2.2182
-66.0,8.5,2026-01-01 08:00:00,7.3149,-2.2182
-66.0,9.0,2026-01-01 08:00:00,7.7685,-2.2182
-66.0,9.5,2026-01-01 08:00:00,8.3503,-2.2182
-66.0,10.0,2026-01-01 08:00:00,8.9178,-2.2182
-66.0,10.5,2026-01-01 08:00:00,9.332,-2.2182
-66.0,11.0,2026-01-01 08:00:00,9.4916,-2.2182
-66.0,11.5,2026-01-01 08:00:00,9.3575,-2.2182
-66.0,12.0,2026-01-01 08:00:00,8.9625,-2.2182
-65.5,8.0,2026-01-01 08:00:00,7.3149,-2.5497
-65.5,8.5,2026-01-01 08:00:00,7.7685,-2.5497
-65.5,9.0,2026-01-01 08:00:00,8.3503,-2.5497
-65.5,9.5,2026-01-01 08:00:00,8.9178,-2.5497
-65.5,10.0,2026-01-01 08:00:00,9.332,-2.5497
-65.5,10.5,2026-01-01 08:00:00,9.4916,-2.5497
-65.5,11.0,2026-01-01 08:00:00,9.3575,-2.5497
-65.5,11.5,2026-01-01 08:00:00,8.9625,-2.5497
-65.5,12.0,2026-01-01 08:00:00,8.4033,-2.5497
-65.0,8.0,2026-01-01 08:00:00,7.7685,-3.3109
-65.0,8.5,2026-01-01 08:00:00,8.3503,-3.3109
-65.0,9.0,2026-01-01 08:00:00,8.9178,-3.3109
-65.0,9.5,2026-01-01 08:00:00,9.332,-3.3109
-65.0,10.0,2026-01-01 08:00:00,9.4916,-3.3109
-65.0,10.5,2026-01-01 08:00:00,9.3575,-3.3109
-65.0,11.0,2026-01-01 08:00:00,8.9625,-3.3109
-65.0,11.5,2026-01-01 08:00:00,8.4033,-3.3109
-65.0,12.0,2026-01-01 08:00:00,7.8168,-3.3109
-64.5,8.0,2026-01-01 08:00:00,8.3503,-3.802
-64.5,8.5,2026-01-01 08:00:00,8.9178,-3.802
-64.5,9.0,2026-01-01 08:00:00,9.332,-3.802
-64.5,9.5,2026-01-01 08:00:00,9.4916,-3.802
-64.5,10.0,2026-01-01 08:00:00,9.3575,-3.802
-64.5,10.5,2026-01-01 08:00:00,8.9625,-3.802
-64.5,11.0,2026-01-01 08:00:00,8.4033,-3.802
-64.5,11.5,2026-01-01 08:00:00,7.8168,-3.802
-64.5,12.0,2026-01-01 08:00:00,7.3467,-3.802
-64.0,8.0,2026-01-01 08:00:00,8.9178,-3.5714
-64.0,8.5,2026-01-01 08:00:00,9.332,-3.5714
-64.0,9.0,2026-01-01 08:00:00,9.4916,-3.5714
-64.0,9.5,2026-01-01 08:00:00,9.3575,-3.5714
-64.0,10.0,2026-01-01 08:00:00,8.9625,-3.5714
-64.0,10.5,2026-01-01 08:00:00,8.4033,-3.5714
-64.0,11.0,2026-01-01 08:00:00,7.8168,-3.5714
-64.0,11.5,2026-01-01 08:00:00,7.3467,-3.5714
-64.0,12.0,2026-01-01 08:00:00,7.108,-3.5714
-63.5,8.0,2026-01-01 08:00:00,9.332,-2.8312
-63.5,8.5,2026-01-01 08:00:00,9.4916,-2.8312
-63.5,9.0,2026-01-01 08:00:00,9.3575,-2.8312
-63.5,9.5,2026-01-01 08:00:00,8.9625,-2.8312
-63.5,10.0,2026-01-01 08:00:00,8.4033,-2.8312
-63.5,10.5,2026-01-01 08:00:00,7.8168,-2.8312
-63.5,11.0,2026-01-01 08:00:00,7.3467,-2.8312
-63.5,11.5,2026-01-01 08:00:00,7.108,-2.8312
-63.5,12.0,2026-01-01 08:00:00,7.1591,-2.8312
-66.5,8.0,2026-01-01 09:00:00,7.0718,-2.7477
-66.5,8.5,2026-01-01 09:00:00,6.9945,-2.7477
-66.5,9.0,2026-01-01 09:00:00,7.2089,-2.7477
-66.5,9.5,2026-01-01 09:00:00,7.6625,-2.7477
-66.5,10.0,2026-01-01 09:00:00,8.2443,-2.7477
-66.5,10.5,2026-01-01 09:00:00,8.8118,-2.7477
-66.5,11.0,2026-01-01 09:00:00,9.226,-2.7477
-66.5,11.5,2026-01-01 09:00:00,9.3856,-2.7477
-66.5,12.0,2026-01-01 09:00:00,9.2515,-2.7477
-66.0,8.0,2026-01-01 09:00:00,6.9945,-2.3447
-66.0,8.5,2026-01-01 09:00:00,7.2089,-2.3447
-66.0,9.0,2026-01-01 09:00:00,7.6625,-2.3447
-66.0,9.5,2026-01-01 09:00:00,8.2443,-2.3447
-66.0,10.0,2026-01-01 09:00:00,8.8118,-2.3447
-66.0,10.5,2026-01-01 09:00:00,9.226,-2.3447
-66.0,11.0,2026-01-01 09:00:00,9.3856,-2.3447
-66.0,11.5,2026-01-01 09:00:00,9.2515,-2.3447
-66.0,12.0,2026-01-01 09:00:00,8.8565,-2.3447
-65.5,8.0,2026-01-01 09:00:00,7.2089,-2.6762
-65.5,8.5,2026-01-01 09:00:00,7.6625,-2.6762
-65.5,9.0,2026-01-01 09:00:00,8.2443,-2.6762
-65.5,9.5,2026-01-01 09:00:00,8.8118,-2.6762
-65.5,10.0,2026-01-01 09:00:00,9.226,-2.6762
-65.5,10.5,2026-01-01 09:00:00,9.3856,-2.6762
-65.5,11.0,2026-01-01 09:00:00,9.2515,-2.6762
-65.5,11.5,2026-01-01 09:00:00,8.8565,-2.6762
-65.5,12.0,2026-01-01 09:00:00,8.2973,-2.6762
-65.0,8.0,2026-01-01 09:00:00,7.6625,-3.4374
-65.0,8.5,2026-01-01 09:00:00,8.2443,-3.4374
-65.0,9.0,2026-01-01 09:00:00,8.8118,-3.4374
-65.0,9.5,2026-01-01 09:00:00,9.226,-3.4374
-65.0,10.0,2026-01-01 09:00:00,9.3856,-3.4374
-65.0,10.5,2026-01-01 09:00:00,9.2515,-3.4374
-65.0,11.0,2026-01-01 09:00:00,8.8565,-3.4374
-65.0,11.5,2026-01-01 09:00:00,8.2973,-3.4374
-65.0,12.0,2026-01-01 09:00:00,7.7108,-3.4374
-64.5,8.0,2026-01-01 09:00:00,8.2443,-3.9284
-64.5,8.5,2026-01-01 09:00:00,8.8118,-3.9284
-64.5,9.0,2026-01-01 09:00:00,9.226,-3.9284
-64.5,9.5,2026-01-01 09:00:00,9.3856,-3.9284
-64.5,10.0,2026-01-01 09:00:00,9.2515,-3.9284
-64.5,10.5,2026-01-01 09:00:00,8.8565,-3.9284
-64.5,11.0,2026-01-01 09:00:00,8.2973,-3.9284
-64.5,11.5,2026-01-01 09:00:00,7.7108,-3.9284
-64.5,12.0,2026-01-01 09:00:00,7.2407,-3.9284
-64.0,8.0,2026-01-01 09:00:00,8.8118,-3.6979
-64.0,8.5,2026-01-01 09:00:00,9.226,-3.6979
-64.0,9.0,2026-01-01 09:00:00,9.3856,-3.6979
-64.0,9.5,2026-01-01 09:00:00,9.2515,-3.6979
-64.0,10.0,2026-01-01 09:00:00,8.8565,-3.6979
-64.0,10.5,2026-01-01 09:00:00,8.2973,-3.6979
-64.0,11.0,2026-01-01 09:00:00,7.7108,-3.6979
-64.0,11.5,2026-01-01 09:00:00,7.2407,-3.6979
-64.0,12.0,2026-01-01 09:00:00,7.002,-3.6979
-63.5,8.0,2026-01-01 09:00:00,9.226,-2.9577
-63.5,8.5,2026-01-01 09:00:00,9.3856,-2.9577
-63.5,9.0,2026-01-01 09:00:00,9.2515,-2.9577
-63.5,9.5,2026-01-01 09:00:00,8.8565,-2.9577
-63.5,10.0,2026-01-01 09:00:00,8.2973,-2.9577
-63.5,10.5,2026-01-01 09:00:00,7.7108,-2.9577
-63.5,11.0,2026-01-01 09:00:00,7.2407,-2.9577
-63.5,11.5,2026-01-01 09:00:00,7.002,-2.9577
-63.5,12.0,2026-01-01 09:00:00,7.0531,-2.9577
-66.5,8.0,2026-01-01 10:00:00,6.9853,-2.8803
-66.5,8.5,2026-01-01 10:00:00,6.908,-2.8803
-66.5,9.0,2026-01-01 10:00:00,7.1224,-2.8803
-66.5,9.5,2026-01-01 10:00:00,7.576,-2.8803
-66.5,10.0,2026-01-01 10:00:00,8.1578,-2.8803
-66.5,10.5,2026-01-01 10:00:00,8.7253,-2.8803
-66.5,11.0,2026-01-01 10:00:00,9.1395,-2.8803
-66.5,11.5,2026-01-01 10:00:00,9.2991,-2.8803
-66.5,12.0,2026-01-01 10:00:00,9.165,-2.8803
-66.0,8.0,2026-01-01 10:00:00,6.908,-2.4774
-66.0,8.5,2026-01-01 10:00:00,7.1224,-2.4774
-66.0,9.0,2026-01-01 10:00:00,7.576,-2.4774
-66.0,9.5,2026-01-01 10:00:00,8.1578,-2.4774
-66.0,10.0,2026-01-01 10:00:00,8.7253,-2.4774
-66.0,10.5,2026-01-01 10:00:00,9.1395,-2.4774
-66.0,11.0,2026-01-01 10:00:00,9.2991,-2.4774
-66.0,11.5,2026-01-01 10:00:00,9.165,-2.4774
-66.0,12.0,2026-01-01 10:00:00,8.77,-2.4774
-65.5,8.0,2026-01-01 10:00:00,7.1224,-2.8089
-65.5,8.5,2026-01-01 10:00:00,7.576,-2.8089
-65.5,9.0,2026-01-01 10:00:00,8.1578,-2.8089
-65.5,9.5,2026-01-01 10:00:00,8.7253,-2.8089
-65.5,10.0,2026-01-01 10:00:00,9.1395,-2.8089
-65.5,10.5,2026-01-01 10:00:00,9.2991,-2.8089
-65.5,11.0,2026-01-01 10:00:00,9.165,-2.8089
-65.5,11.5,2026-01-01 10:00:00,8.77,-2.8089
-65.5,12.0,2026-01-01 10:00:00,8.2108,-2.8089
-65.0,8.0,2026-01-01 10:00:00,7.576,-3.5701
-65.0,8.5,2026-01-01 10:00:00,8.1578,-3.5701
-65.0,9.0,2026-01-01 10:00:00,8.7253,-3.5701
-65.0,9.5,2026-01-01 10:00:00,9.1395,-3.5701
-65.0,10.0,2026-01-01 10:00:00,9.2991,-3.5701
-65.0,10.5,2026-01-01 10:00:00,9.165,-3.5701
-65.0,11.0,2026-01-01 10:00:00,8.77,-3.5701
-65.0,11.5,2026-01-01 10:00:00,8.2108,-3.5701
-65.0,12.0,2026-01-01 10:00:00,7.6243,-3.5701
-64.5,8.0,2026-01-01 10:00:00,8.1578,-4.0611
-64.5,8.5,2026-01-01 10:00:00,8.7253,-4.0611
-64.5,9.0,2026-01-01 10:00:00,9.1395,-4.0611
-64.5,9.5,2026-01-01 10:00:00,9.2991,-4.0611
-64.5,10.0,2026-01-01 10:00:00,9.165,-4.0611
-64.5,10.5,2026-01-01 10:00:00,8.77,-4.0611
-64.5,11.0,2026-01-01 10:00:00,8.2108,-4.0611
-64.5,11.5,2026-01-01 10:00:00,7.6243,-4.0611
-64.5,12.0,2026-01-01 10:00:00,7.1542,-4.0611
-64.0,8.0,2026-01-01 10:00:00,8.7253,-3.8305
-64.0,8.5,2026-01-01 10:00:00,9.1395,-3.8305
-64.0,9.0,2026-01-01 10:00:00,9.2991,-3.8305
-64.0,9.5,2026-01-01 10:00:00,9.165,-3.8305
-64.0,10.0,2026-01-01 10:00:00,8.77,-3.8305
-64.0,10.5,2026-01-01 10:00:00,8.2108,-3.8305
-64.0,11.0,2026-01-01 10:00:00,7.6243,-3.8305
-64.0,11.5,2026-01-01 10:00:00,7.1542,-3.8305
-64.0,12.0,2026-01-01 10:00:00,6.9155,-3.8305
-63.5,8.0,2026-01-01 10:00:00,9.1395,-3.0903
-63.5,8.5,2026-01-01 10:00:00,9.2991,-3.0903
-63.5,9.0,2026-01-01 10:00:00,9.165,-3.0903
-63.5,9.5,2026-01-01 10:00:00,8.77,-3.0903
-63.5,10.0,2026-01-01 10:00:00,8.2108,-3.0903
-63.5,10.5,2026-01-01 10:00:00,7.6243,-3.0903
-63.5,11.0,2026-01-01 10:00:00,7.1542,-3.0903
-63.5,11.5,2026-01-01 10:00:00,6.9155,-3.0903
-63.5,12.0,2026-01-01 10:00:00,6.9666,-3.0903
-66.5,8.0,2026-01-01 11:00:00,6.9237,-3.0046
-66.5,8.5,2026-01-01 11:00:00,6.8464,-3.0046
-66.5,9.0,2026-01-01 11:00:00,7.0608,-3.0046
-66.5,9.5,2026-01-01 11:00:00,7.5145,-3.0046
-66.5,10.0,2026-01-01 11:00:00,8.0962,-3.0046
-66.5,10.5,2026-01-01 11:00:00,8.6637,-3.0046
-66.5,11.0,2026-01-01 11:00:00,9.078,-3.0046
-66.5,11.5,2026-01-01 11:00:00,9.2376,-3.0046
-66.5,12.0,2026-01-01 11:00:00,9.1034,-3.0046
-66.0,8.0,2026-01-01 11:00:00,6.8464,-2.6016
-66.0,8.5,2026-01-01 11:00:00,7.0608,-2.6016
-66.0,9.0,2026-01-01 11:00:00,7.5145,-2.6016
-66.0,9.5,2026-01-01 11:00:00,8.0962,-2.6016
-66.0,10.0,2026-01-01 11:00:00,8.6637,-2.6016
-66.0,10.5,2026-01-01 11:00:00,9.078,-2.6016
-66.0,11.0,2026-01-01 11:00:00,9.2376,-2.6016
-66.0,11.5,2026-01-01 11:00:00,9.1034,-2.6016
-66.0,12.0,2026-01-01 11:00:00,8.7084,-2.6016
-65.5,8.0,2026-01-01 11:00:00,7.0608,-2.9331
-65.5,8.5,2026-01-01 11:00:00,7.5145,-2.9331
-65.5,9.0,2026-01-01 11:00:00,8.0962,-2.9331
-65.5,9.5,2026-01-01 11:00:00,8.6637,-2.9331
-65.5,10.0,2026-01-01 11:00:00,9.078,-2.9331
-65.5,10.5,2026-01-01 11:00:00,9.2376,-2.9331
-65.5,11.0,2026-01-01 11:00:00,9.1034,-2.9331
-65.5,11.5,2026-01-01 11:00:00,8.7084,-2.9331
-65.5,12.0,2026-01-01 11:00:00,8.1492,-2.9331
-65.0,8.0,2026-01-01 11:00:00,7.5145,-3.6943
-65.0,8.5,2026-01-01 11:00:00,8.0962,-3.6943
-65.0,9.0,2026-01-01 11:00:00,8.6637,-3.6943
-65.0,9.5,2026-01-01 11:00:00,9.078,-3.6943
-65.0,10.0,2026-01-01 11:00:00,9.2376,-3.6943
-65.0,10.5,2026-01-01 11:00:00,9.1034,-3.6943
-65.0,11.0,2026-01-01 11:00:00,8.7084,-3.6943
-65.0,11.5,2026-01-01 11:00:00,8.1492,-3.6943
-65.0,12.0,2026-01-01 11:00:00,7.5627,-3.6943
-64.5,8.0,2026-01-01 11:00:00,8.0962,-4.1854
-64.5,8.5,2026-01-01 11:00:00,8.6637,-4.1854
-64.5,9.0,2026-01-01 11:00:00,9.078,-4.1854
-64.5,9.5,2026-01-01 11:00:00,9.2376,-4.1854
-64.5,10.0,2026-01-01 11:00:00,9.1034,-4.1854
-64.5,10.5,2026-01-01 11:00:00,8.7084,-4.1854
-64.5,11.0,2026-01-01 11:00:00,8.1492,-4.1854
-64.5,11.5,2026-01-01 11:00:00,7.5627,-4.1854
-64.5,12.0,2026-01-01 11:00:00,7.0926,-4.1854
-64.0,8.0,2026-01-01 11:00:00,8.6637,-3.9548
-64.0,8.5,2026-01-01 11:00:00,9.078,-3.9548
-64.0,9.0,2026-01-01 11:00:00,9.2376,-3.9548
-64.0,9.5,2026-01-01 11:00:00,9.1034,-3.9548
-64.0,10.0,2026-01-01 11:00:00,8.7084,-3.9548
-64.0,10.5,2026-01-01 11:00:00,8.1492,-3.9548
-64.0,11.0,2026-01-01 11:00:00,7.5627,-3.9548
-64.0,11.5,2026-01-01 11:00:00,7.0926,-3.9548
-64.0,12.0,2026-01-01 11:00:00,6.8539,-3.9548
-63.5,8.0,2026-01-01 11:00:00,9.078,-3.2146
-63.5,8.5,2026-01-01 11:00:00,9.2376,-3.2146
-63.5,9.0,2026-01-01 11:00:00,9.1034,-3.2146
-63.5,9.5,2026-01-01 11:00:00,8.7084,-3.2146
-63.5,10.0,2026-01-01 11:00:00,8.1492,-3.2146
-63.5,10.5,2026-01-01 11:00:00,7.5627,-3.2146
-63.5,11.0,2026-01-01 11:00:00,7.0926,-3.2146
-63.5,11.5,2026-01-01 11:00:00,6.8539,-3.2146
-63.5,12.0,2026-01-01 11:00:00,6.9051,-3.2146
-66.5,8.0,2026-01-01 12:00:00,6.8908,-3.1068
-66.5,8.5,2026-01-01 12:00:00,6.8136,-3.1068
-66.5,9.0,2026-01-01 12:00:00,7.028,-3.1068
-66.5,9.5,2026-01-01 12:00:00,7.4816,-3.1068
-66.5,10.0,2026-01-01 12:00:00,8.0634,-3.1068
-66.5,10.5,2026-01-01 12:00:00,8.6309,-3.1068
-66.5,11.0,2026-01-01 12:00:00,9.0451,-3.1068
-66.5,11.5,2026-01-01 12:00:00,9.2047,-3.1068
-66.5,12.0,2026-01-01 12:00:00,9.0706,-3.1068
-66.0,8.0,2026-01-01 12:00:00,6.8136,-2.7038
-66.0,8.5,2026-01-01 12:00:00,7.028,-2.7038
-66.0,9.0,2026-01-01 12:00:00,7.4816,-2.7038
-66.0,9.5,2026-01-01 12:00:00,8.0634,-2.7038
-66.0,10.0,2026-01-01 12:00:00,8.6309,-2.7038
-66.0,10.5,2026-01-01 12:00:00,9.0451,-2.7038
-66.0,11.0,2026-01-01 12:00:00,9.2047,-2.7038
-66.0,11.5,2026-01-01 12:00:00,9.0706,-2.7038
-66.0,12.0,2026-01-01 12:00:00,8.6756,-2.7038
-65.5,8.0,2026-01-01 12:00:00,7.028,-3.0354
-65.5,8.5,2026-01-01 12:00:00,7.4816,-3.0354
-65.5,9.0,2026-01-01 12:00:00,8.0634,-3.0354
-65.5,9.5,2026-01-01 12:00:00,8.6309,-3.0354
-65.5,10.0,2026-01-01 12:00:00,9.0451,-3.0354
-65.5,10.5,2026-01-01 12:00:00,9.2047,-3.0354
-65.5,11.0,2026-01-01 12:00:00,9.0706,-3.0354
-65.5,11.5,2026-01-01 12:00:00,8.6756,-3.0354
-65.5,12.0,2026-01-01 12:00:00,8.1164,-3.0354
-65.0,8.0,2026-01-01 12:00:00,7.4816,-3.7966
-65.0,8.5,2026-01-01 12:00:00,8.0634,-3.7966
-65.0,9.0,2026-01-01 12:00:00,8.6309,-3.7966
-65.0,9.5,2026-01-01 12:00:00,9.0451,-3.7966
-65.0,10.0,2026-01-01 12:00:00,9.2047,-3.7966
-65.0,10.5,2026-01-01 12:00:00,9.0706,-3.7966
-65.0,11.0,2026-01-01 12:00:00,8.6756,-3.7966
-65.0,11.5,2026-01-01 12:00:00,8.1164,-3.7966
-65.0,12.0,2026-01-01 12:00:00,7.5299,-3.7966
-64.5,8.0,2026-01-01 12:00:00,8.0634,-4.2876
-64.5,8.5,2026-01-01 12:00:00,8.6309,-4.2876
-64.5,9.0,2026-01-01 12:00:00,9.0451,-4.2876
-64.5,9.5,2026-01-01 12:00:00,9.2047,-4.2876
-64.5,10.0,2026-01-01 12:00:00,9.0706,-4.2876
-64.5,10.5,2026-01-01 12:00:00,8.6756,-4.2876
-64.5,11.0,2026-01-01 12:00:00,8.1164,-4.2876
-64.5,11.5,2026-01-01 12:00:00,7.5299,-4.2876
-64.5,12.0,2026-01-01 12:00:00,7.0598,-4.2876
-64.0,8.0,2026-01-01 12:00:00,8.6309,-4.057
-64.0,8.5,2026-01-01 12:00:00,9.0451,-4.057
-64.0,9.0,2026-01-01 12:00:00,9.2047,-4.057
-64.0,9.5,2026-01-01 12:00:00,9.0706,-4.057
-64.0,10.0,2026-01-01 12:00:00,8.6756,-4.057
-64.0,10.5,2026-01-01 12:00:00,8.1164,-4.057
-64.0,11.0,2026-01-01 12:00:00,7.5299,-4.057
-64.0,11.5,2026-01-01 12:00:00,7.0598,-4.057
-64.0,12.0,2026-01-01 12:00:00,6.8211,-4.057
-63.5,8.0,2026-01-01 12:00:00,9.0451,-3.3168
-63.5,8.5,2026-01-01 12:00:00,9.2047,-3.3168
-63.5,9.0,2026-01-01 12:00:00,9.0706,-3.3168
-63.5,9.5,2026-01-01 12:00:00,8.6756,-3.3168
-63.5,10.0,2026-01-01 12:00:00,8.1164,-3.3168
-63.5,10.5,2026-01-01 12:00:00,7.5299,-3.3168
-63.5,11.0,2026-01-01 12:00:00,7.0598,-3.3168
-63.5,11.5,2026-01-01 12:00:00,6.8211,-3.3168
-63.5,12.0,2026-01-01 12:00:00,6.8722,-3.3168
-66.5,8.0,2026-01-01 13:00:00,6.8888,-3.1757
-66.5,8.5,2026-01-01 13:00:00,6.8115,-3.1757
-66.5,9.0,2026-01-01 13:00:00,7.0259,-3.1757
-66.5,9.5,2026-01-01 13:00:00,7.4795,-3.1757
-66.5,10.0,2026-01-01 13:00:00,8.0613,-3.1757
-66.5,10.5,2026-01-01 13:00:00,8.6288,-3.1757
-66.5,11.0,2026-01-01 13:00:00,9.043,-3.1757
-66.5,11.5,2026-01-01 13:00:00,9.2026,-3.1757
-66.5,12.0,2026-01-01 13:00:00,9.0685,-3.1757
-66.0,8.0,2026-01-01 13:00:00,6.8115,-2.7727
-66.0,8.5,2026-01-01 13:00:00,7.0259,-2.7727
-66.0,9.0,2026-01-01 13:00:00,7.4795,-2.7727
-66.0,9.5,2026-01-01 13:00:00,8.0613,-2.7727
-66.0,10.0,2026-01-01 13:00:00,8.6288,-2.7727
-66.0,10.5,2026-01-01 13:00:00,9.043,-2.7727
-66.0,11.0,2026-01-01 13:00:00,9.2026,-2.7727
-66.0,11.5,2026-01-01 13:00:00,9.0685,-2.7727
-66.0,12.0,2026-01-01 13:00:00,8.6735,-2.7727
-65.5,8.0,2026-01-01 13:00:00,7.0259,-3.1042
-65.5,8.5,2026-01-01 13:00:00,7.4795,-3.1042
-65.5,9.0,2026-01-01 13:00:00,8.0613,-3.1042
-65.5,9.5,2026-01-01 13:00:00,8.6288,-3.1042
-65.5,10.0,2026-01-01 13:00:00,9.043,-3.1042
-65.5,10.5,2026-01-01 13:00:00,9.2026,-3.1042
-65.5,11.0,2026-01-01 13:00:00,9.0685,-3.1042
-65.5,11.5,2026-01-01 13:00:00,8.6735,-3.1042
-65.5,12.0,2026-01-01 13:00:00,8.1143,-3.1042
-65.0,8.0,2026-01-01 13:00:00,7.4795,-3.8654
-65.0,8.5,2026-01-01 13:00:00,8.0613,-3.8654
-65.0,9.0,2026-01-01 13:00:00,8.6288,-3.8654
-65.0,9.5,2026-01-01 13:00:00,9.043,-3.8654
-65.0,10.0,2026-01-01 13:00:00,9.2026,-3.8654
