latitude,longitude,valid_time,u10,v10
-64.0,15.0,2026-01-01 06:00:00,9.6799,-3.3906
-64.0,15.5,2026-01-01 06:00:00,9.7127,-3.3906
-64.0,16.0,2026-01-01 06:00:00,9.4573,-3.3906
-64.0,16.5,2026-01-01 06:00:00,8.9761,-3.3906
-64.0,17.0,2026-01-01 06:00:00,8.3871,-3.3906
-64.0,17.5,2026-01-01 06:00:00,7.8343,-3.3906
-64.0,18.0,2026-01-01 06:00:00,7.4532,-3.3906
-63.5,14.0,2026-01-01 06:00:00,9.3668,-2.6504
-63.5,14.5,2026-01-01 06:00:00,9.6799,-2.6504
-63.5,15.0,2026-01-01 06:00:00,9.7127,-2.6504
-63.5,15.5,2026-01-01 06:00:00,9.4573,-2.6504
-63.5,16.0,2026-01-01 06:00:00,8.9761,-2.6504
-63.5,16.5,2026-01-01 06:00:00,8.3871,-2.6504
-63.5,17.0,2026-01-01 06:00:00,7.8343,-2.6504
-63.5,17.5,2026-01-01 06:00:00,7.4532,-2.6504
-63.5,18.0,2026-01-01 06:00:00,7.3371,-2.6504
-66.5,14.0,2026-01-01 07:00:00,7.4656,-2.5149
-66.5,14.5,2026-01-01 07:00:00,7.2269,-2.5149
-66.5,15.0,2026-01-01 07:00:00,7.2781,-2.5149
-66.5,15.5,2026-01-01 07:00:00,7.6066,-2.5149
-66.5,16.0,2026-01-01 07:00:00,8.132,-2.5149
-66.5,16.5,2026-01-01 07:00:00,8.7257,-2.5149
-66.5,17.0,2026-01-01 07:00:00,9.2423,-2.5149
-66.5,17.5,2026-01-01 07:00:00,9.5554,-2.5149
-66.5,18.0,2026-01-01 07:00:00,9.5882,-2.5149
-66.0,14.0,2026-01-01 07:00:00,7.2269,-2.1119
-66.0,14.5,2026-01-01 07:00:00,7.2781,-2.1119
-66.0,15.0,2026-01-01 07:00:00,7.6066,-2.1119
-66.0,15.5,2026-01-01 07:00:00,8.132,-2.1119
-66.0,16.0,2026-01-01 07:00:00,8.7257,-2.1119
-66.0,16.5,2026-01-01 07:00:00,9.2423,-2.1119
-66.0,17.0,2026-01-01 07:00:00,9.5554,-2.1119
-66.0,17.5,2026-01-01 07:00:00,9.5882,-2.1119
-66.0,18.0,2026-01-01 07:00:00,9.3328,-2.1119
-65.5,14.0,2026-01-01 07:00:00,7.2781,-2.4434
-65.5,14.5,2026-01-01 07:00:00,7.6066,-2.4434
-65.5,15.0,2026-01-01 07:00:00,8.132,-2.4434
-65.5,15.5,2026-01-01 07:00:00,8.7257,-2.4434
-65.5,16.0,2026-01-01 07:00:00,9.2423,-2.4434
-65.5,16.5,2026-01-01 07:00:00,9.5554,-2.4434
-65.5,17.0,2026-01-01 07:00:00,9.5882,-2.4434
-65.5,17.5,2026-01-01 07:00:00,9.3328,-2.4434
-65.5,18.0,2026-01-01 07:00:00,8.8516,-2.4434
-65.0,14.0,2026-01-01 07:00:00,7.6066,-3.2046
-65.0,14.5,2026-01-01 07:00:00,8.132,-3.2046
-65.0,15.0,2026-01-01 07:00:00,8.7257,-3.2046
-65.0,15.5,2026-01-01 07:00:00,9.2423,-3.2046
-65.0,16.0,2026-01-01 07:00:00,9.5554,-3.2046
-65.0,16.5,2026-01-01 07:00:00,9.5882,-3.2046
-65.0,17.0,2026-01-01 07:00:00,9.3328,-3.2046
-65.0,17.5,2026-01-01 07:00:00,8.8516,-3.2046
-65.0,18.0,2026-01-01 07:00:00,8.2626,-3.2046
-64.5,14.0,2026-01-01 07:00:00,8.132,-3.6957
-64.5,14.5,2026-01-01 07:00:00,8.7257,-3.6957
-64.5,15.0,2026-01-01 07:00:00,9.2423,-3.6957
-64.5,15.5,2026-01-01 07:00:00,9.5554,-3.6957
-64.5,16.0,2026-01-01 07:00:00,9.5882,-3.6957
-64.5,16.5,2026-01-01 07:00:00,9.3328,-3.6957
-64.5,17.0,2026-01-01 07:00:00,8.8516,-3.6957
-64.5,17.5,2026-01-01 07:00:00,8.2626,-3.6957
-64.5,18.0,2026-01-01 07:00:00,7.7098,-3.6957
-64.0,14.0,2026-01-01 07:00:00,8.7257,-3.4651
-64.0,14.5,2026-01-01 07:00:00,9.2423,-3.4651
-64.0,15.0,2026-01-01 07:00:00,9.5554,-3.4651
-64.0,15.5,2026-01-01 07:00:00,9.5882,-3.4651
-64.0,16.0,2026-01-01 07:00:00,9.3328,-3.4651
-64.0,16.5,2026-01-01 07:00:00,8.8516,-3.4651
-64.0,17.0,2026-01-01 07:00:00,8.2626,-3.4651
-64.0,17.5,2026-01-01 07:00:00,7.7098,-3.4651
-64.0,18.0,2026-01-01 07:00:00,7.3287,-3.4651
-63.5,14.0,2026-01-01 07:00:00,9.2423,-2.7249
-63.5,14.5,2026-01-01 07:00:00,9.5554,-2.7249
-63.5,15.0,2026-01-01 07:00:00,9.5882,-2.7249
-63.5,15.5,2026-01-01 07:00:00,9.3328,-2.7249
-63.5,16.0,2026-01-01 07:00:00,8.8516,-2.7249
-63.5,16.5,2026-01-01 07:00:00,8.2626,-2.7249
-63.5,17.0,2026-01-01 07:00:00,7.7098,-2.7249
-63.5,17.5,2026-01-01 07:00:00,7.3287,-2.7249
-63.5,18.0,2026-01-01 07:00:00,7.2126,-2.7249
-66.5,14.0,2026-01-01 08:00:00,7.3467,-2.6212
-66.5,14.5,2026-01-01 08:00:00,7.108,-2.6212
-66.5,15.0,2026-01-01 08:00:00,7.1591,-2.6212
-66.5,15.5,2026-01-01 08:00:00,7.4877,-2.6212
-66.5,16.0,2026-01-01 08:00:00,8.0131,-2.6212
-66.5,16.5,2026-01-01 08:00:00,8.6068,-2.6212
-66.5,17.0,2026-01-01 08:00:00,9.1234,-2.6212
-66.5,17.5,2026-01-01 08:00:00,9.4364,-2.6212
-66.5,18.0,2026-01-01 08:00:00,9.4693,-2.6212
-66.0,14.0,2026-01-01 08:00:00,7.108,-2.2182
-66.0,14.5,2026-01-01 08:00:00,7.1591,-2.2182
-66.0,15.0,2026-01-01 08:00:00,7.4877,-2.2182
-66.0,15.5,2026-01-01 08:00:00,8.0131,-2.2182
-66.0,16.0,2026-01-01 08:00:00,8.6068,-2.2182
-66.0,16.5,2026-01-01 08:00:00,9.1234,-2.2182
-66.0,17.0,2026-01-01 08:00:00,9.4364,-2.2182
-66.0,17.5,2026-01-01 08:00:00,9.4693,-2.2182
-66.0,18.0,2026-01-01 08:00:00,9.2138,-2.2182
-65.5,14.0,2026-01-01 08:00:00,7.1591,-2.5497
-65.5,14.5,2026-01-01 08:00:00,7.4877,-2.5497
-65.5,15.0,2026-01-01 08:00:00,8.0131,-2.5497
-65.5,15.5,2026-01-01 08:00:00,8.6068,-2.5497
-65.5,16.0,2026-01-01 08:00:00,9.1234,-2.5497
-65.5,16.5,2026-01-01 08:00:00,9.4364,-2.5497
-65.5,17.0,2026-01-01 08:00:00,9.4693,-2.5497
-65.5,17.5,2026-01-01 08:00:00,9.2138,-2.5497
-65.5,18.0,2026-01-01 08:00:00,8.7327,-2.5497
-65.0,14.0,2026-01-01 08:00:00,7.4877,-3.3109
-65.0,14.5,2026-01-01 08:00:00,8.0131,-3.3109
-65.0,15.0,2026-01-01 08:00:00,8.6068,-3.3109
-65.0,15.5,2026-01-01 08:00:00,9.1234,-3.3109
-65.0,16.0,2026-01-01 08:00:00,9.4364,-3.3109
-65.0,16.5,2026-01-01 08:00:00,9.4693,-3.3109
-65.0,17.0,2026-01-01 08:00:00,9.2138,-3.3109
-65.0,17.5,2026-01-01 08:00:00,8.7327,-3.3109
-65.0,18.0,2026-01-01 08:00:00,8.1436,-3.3109
-64.5,14.0,2026-01-01 08:00:00,8.0131,-3.802
-64.5,14.5,2026-01-01 08:00:00,8.6068,-3.802
-64.5,15.0,2026-01-01 08:00:00,9.1234,-3.802
-64.5,15.5,2026-01-01 08:00:00,9.4364,-3.802
-64.5,16.0,2026-01-01 08:00:00,9.4693,-3.802
-64.5,16.5,2026-01-01 08:00:00,9.2138,-3.802
-64.5,17.0,2026-01-01 08:00:00,8.7327,-3.802
-64.5,17.5,2026-01-01 08:00:00,8.1436,-3.802
-64.5,18.0,2026-01-01 08:00:00,7.5909,-3.802
-64.0,14.0,2026-01-01 08:00:00,8.6068,-3.5714
-64.0,14.5,2026-01-01 08:00:00,9.1234,-3.5714
-64.0,15.0,2026-01-01 08:00:00,9.4364,-3.5714
-64.0,15.5,2026-01-01 08:00:00,9.4693,-3.5714
-64.0,16.0,2026-01-01 08:00:00,9.2138,-3.5714
-64.0,16.5,2026-01-01 08:00:00,8.7327,-3.5714
-64.0,17.0,2026-01-01 08:00:00,8.1436,-3.5714
-64.0,17.5,2026-01-01 08:00:00,7.5909,-3.5714
-64.0,18.0,2026-01-01 08:00:00,7.2098,-3.5714
-63.5,14.0,2026-01-01 08:00:00,9.1234,-2.8312
-63.5,14.5,2026-01-01 08:00:00,9.4364,-2.8312
-63.5,15.0,2026-01-01 08:00:00,9.4693,-2.8312
-63.5,15.5,2026-01-01 08:00:00,9.2138,-2.8312
-63.5,16.0,2026-01-01 08:00:00,8.7327,-2.8312
-63.5,16.5,2026-01-01 08:00:00,8.1436,-2.8312
-63.5,17.0,2026-01-01 08:00:00,7.5909,-2.8312
-63.5,17.5,2026-01-01 08:00:00,7.2098,-2.8312
-63.5,18.0,2026-01-01 08:00:00,7.0936,-2.8312
-66.5,14.0,2026-01-01 09:00:00,7.2407,-2.7477
-66.5,14.5,2026-01-01 09:00:00,7.002,-2.7477
-66.5,15.0,2026-01-01 09:00:00,7.0531,-2.7477
-66.5,15.5,2026-01-01 09:00:00,7.3816,-2.7477
-66.5,16.0,2026-01-01 09:00:00,7.9071,-2.7477
-66.5,16.5,2026-01-01 09:00:00,8.5008,-2.7477
-66.5,17.0,2026-01-01 09:00:00,9.0174,-2.7477
-66.5,17.5,2026-01-01 09:00:00,9.3304,-2.7477
-66.5,18.0,2026-01-01 09:00:00,9.3632,-2.7477
-66.0,14.0,2026-01-01 09:00:00,7.002,-2.3447
-66.0,14.5,2026-01-01 09:00:00,7.0531,-2.3447
-66.0,15.0,2026-01-01 09:00:00,7.3816,-2.3447
-66.0,15.5,2026-01-01 09:00:00,7.9071,-2.3447
-66.0,16.0,2026-01-01 09:00:00,8.5008,-2.3447
-66.0,16.5,2026-01-01 09:00:00,9.0174,-2.3447
-66.0,17.0,2026-01-01 09:00:00,9.3304,-2.3447
-66.0,17.5,2026-01-01 09:00:00,9.3632,-2.3447
-66.0,18.0,2026-01-01 09:00:00,9.1078,-2.3447
-65.5,14.0,2026-01-01 09:00:00,7.0531,-2.6762
-65.5,14.5,2026-01-01 09:00:00,7.3816,-2.6762
-65.5,15.0,2026-01-01 09:00:00,7.9071,-2.6762
-65.5,15.5,2026-01-01 09:00:00,8.5008,-2.6762
-65.5,16.0,2026-01-01 09:00:00,9.0174,-2.6762
-65.5,16.5,2026-01-01 09:00:00,9.3304,-2.6762
-65.5,17.0,2026-01-01 09:00:00,9.3632,-2.6762
-65.5,17.5,2026-01-01 09:00:00,9.1078,-2.6762
-65.5,18.0,2026-01-01 09:00:00,8.6267,-2.6762
-65.0,14.0,2026-01-01 09:00:00,7.3816,-3.4374
-65.0,14.5,2026-01-01 09:00:00,7.9071,-3.4374
-65.0,15.0,2026-01-01 09:00:00,8.5008,-3.4374
-65.0,15.5,2026-01-01 09:00:00,9.0174,-3.4374
-65.0,16.0,2026-01-01 09:00:00,9.3304,-3.4374
-65.0,16.5,2026-01-01 09:00:00,9.3632,-3.4374
-65.0,17.0,2026-01-01 09:00:00,9.1078,-3.4374
-65.0,17.5,2026-01-01 09:00:00,8.6267,-3.4374
-65.0,18.0,2026-01-01 09:00:00,8.0376,-3.4374
-64.5,14.0,2026-01-01 09:00:00,7.9071,-3.9284
-64.5,14.5,2026-01-01 09:00:00,8.5008,-3.9284
-64.5,15.0,2026-01-01 09:00:00,9.0174,-3.9284
-64.5,15.5,2026-01-01 09:00:00,9.3304,-3.9284
-64.5,16.0,2026-01-01 09:00:00,9.3632,-3.9284
-64.5,16.5,2026-01-01 09:00:00,9.1078,-3.9284
-64.5,17.0,2026-01-01 09:00:00,8.6267,-3.9284
-64.5,17.5,2026-01-01 09:00:00,8.0376,-3.9284
-64.5,18.0,2026-01-01 09:00:00,7.4849,-3.9284
-64.0,14.0,2026-01-01 09:00:00,8.5008,-3.6979
-64.0,14.5,2026-01-01 09:00:00,9.0174,-3.6979
-64.0,15.0,2026-01-01 09:00:00,9.3304,-3.6979
-64.0,15.5,2026-01-01 09:00:00,9.3632,-3.6979
-64.0,16.0,2026-01-01 09:00:00,9.1078,-3.6979
-64.0,16.5,2026-01-01 09:00:00,8.6267,-3.6979
-64.0,17.0,2026-01-01 09:00:00,8.0376,-3.6979
-64.0,17.5,2026-01-01 09:00:00,7.4849,-3.6979
-64.0,18.0,2026-01-01 09:00:00,7.1038,-3.6979
-63.5,14.0,2026-01-01 09:00:00,9.0174,-2.9577
-63.5,14.5,2026-01-01 09:00:00,9.3304,-2.9577
-63.5,15.0,2026-01-01 09:00:00,9.3632,-2.9577
-63.5,15.5,2026-01-01 09:00:00,9.1078,-2.9577
-63.5,16.0,2026-01-01 09:00:00,8.6267,-2.9577
-63.5,16.5,2026-01-01 09:00:00,8.0376,-2.9577
-63.5,17.0,2026-01-01 09:00:00,7.4849,-2.9577
-63.5,17.5,2026-01-01 09:00:00,7.1038,-2.9577
-63.5,18.0,2026-01-01 09:00:00,6.9876,-2.9577
-66.5,14.0,2026-01-01 10:00:00,7.1542,-2.8803
-66.5,14.5,2026-01-01 10:00:00,6.9155,-2.8803
-66.5,15.0,2026-01-01 10:00:00,6.9666,-2.8803
-66.5,15.5,2026-01-01 10:00:00,7.2952,-2.8803
-66.5,16.0,2026-01-01 10:00:00,7.8206,-2.8803
-66.5,16.5,2026-01-01 10:00:00,8.4143,-2.8803
-66.5,17.0,2026-01-01 10:00:00,8.9309,-2.8803
-66.5,17.5,2026-01-01 10:00:00,9.2439,-2.8803
-66.5,18.0,2026-01-01 10:00:00,9.2768,-2.8803
-66.0,14.0,2026-01-01 10:00:00,6.9155,-2.4774
-66.0,14.5,2026-01-01 10:00:00,6.9666,-2.4774
-66.0,15.0,2026-01-01 10:00:00,7.2952,-2.4774
-66.0,15.5,2026-01-01 10:00:00,7.8206,-2.4774
-66.0,16.0,2026-01-01 10:00:00,8.4143,-2.4774
-66.0,16.5,2026-01-01 10:00:00,8.9309,-2.4774
-66.0,17.0,2026-01-01 10:00:00,9.2439,-2.4774
-66.0,17.5,2026-01-01 10:00:00,9.2768,-2.4774
-66.0,18.0,2026-01-01 10:00:00,9.0213,-2.4774
-65.5,14.0,2026-01-01 10:00:00,6.9666,-2.8089
-65.5,14.5,2026-01-01 10:00:00,7.2952,-2.8089
-65.5,15.0,2026-01-01 10:00:00,7.8206,-2.8089
-65.5,15.5,2026-01-01 10:00:00,8.4143,-2.8089
-65.5,16.0,2026-01-01 10:00:00,8.9309,-2.8089
-65.5,16.5,2026-01-01 10:00:00,9.2439,-2.8089
-65.5,17.0,2026-01-01 10:00:00,9.2768,-2.8089
-65.5,17.5,2026-01-01 10:00:00,9.0213,-2.8089
-65.5,18.0,2026-01-01 10:00:00,8.5402,-2.8089
-65.0,14.0,2026-01-01 10:00:00,7.2952,-3.5701
-65.0,14.5,2026-01-01 10:00:00,7.8206,-3.5701
-65.0,15.0,2026-01-01 10:00:00,8.4143,-3.5701
-65.0,15.5,2026-01-01 10:00:00,8.9309,-3.5701
-65.0,16.0,2026-01-01 10:00:00,9.2439,-3.5701
-65.0,16.5,2026-01-01 10:00:00,9.2768,-3.5701
-65.0,17.0,2026-01-01 10:00:00,9.0213,-3.5701
-65.0,17.5,2026-01-01 10:00:00,8.5402,-3.5701
-65.0,18.0,2026-01-01 10:00:00,7.9511,-3.5701
-64.5,14.0,2026-01-01 10:00:00,7.8206,-4.0611
-64.5,14.5,2026-01-01 10:00:00,8.4143,-4.0611
-64.5,15.0,2026-01-01 10:00:00,8.9309,-4.0611
-64.5,15.5,2026-01-01 10:00:00,9.2439,-4.0611
-64.5,16.0,2026-01-01 10:00:00,9.2768,-4.0611
-64.5,16.5,2026-01-01 10:00:00,9.0213,-4.0611
-64.5,17.0,2026-01-01 10:00:00,8.5402,-4.0611
-64.5,17.5,2026-01-01 10:00:00,7.9511,-4.0611
-64.5,18.0,2026-01-01 10:00:00,7.3984,-4.0611
-64.0,14.0,2026-01-01 10:00:00,8.4143,-3.8305
-64.0,14.5,2026-01-01 10:00:00,8.9309,-3.8305
-64.0,15.0,2026-01-01 10:00:00,9.2439,-3.8305
-64.0,15.5,2026-01-01 10:00:00,9.2768,-3.8305
-64.0,16.0,2026-01-01 10:00:00,9.0213,-3.8305
-64.0,16.5,2026-01-01 10:00:00,8.5402,-3.8305
-64.0,17.0,2026-01-01 10:00:00,7.9511,-3.8305
-64.0,17.5,2026-01-01 10:00:00,7.3984,-3.8305
-64.0,18.0,2026-01-01 10:00:00,7.0173,-3.8305
-63.5,14.0,2026-01-01 10:00:00,8.9309,-3.0903
-63.5,14.5,2026-01-01 10:00:00,9.2439,-3.0903
-63.5,15.0,2026-01-01 10:00:00,9.2768,-3.0903
-63.5,15.5,2026-01-01 10:00:00,9.0213,-3.0903
-63.5,16.0,2026-01-01 10:00:00,8.5402,-3.0903
-63.5,16.5,2026-01-01 10:00:00,7.9511,-3.0903
-63.5,17.0,2026-01-01 10:00:00,7.3984,-3.0903
-63.5,17.5,2026-01-01 10:00:00,7.0173,-3.0903
-63.5,18.0,2026-01-01 10:00:00,6.9011,-3.0903
-66.5,14.0,2026-01-01 11:00:00,7.0926,-3.0046
-66.5,14.5,2026-01-01 11:00:00,6.8539,-3.0046
-66.5,15.0,2026-01-01 11:00:00,6.9051,-3.0046
-66.5,15.5,2026-01-01 11:00:00,7.2336,-3.0046
-66.5,16.0,2026-01-01 11:00:00,7.759,-3.0046
-66.5,16.5,2026-01-01 11:00:00,8.3527,-3.0046
-66.5,17.0,2026-01-01 11:00:00,8.8693,-3.0046
-66.5,17.5,2026-01-01 11:00:00,9.1824,-3.0046
-66.5,18.0,2026-01-01 11:00:00,9.2152,-3.0046
-66.0,14.0,2026-01-01 11:00:00,6.8539,-2.6016
-66.0,14.5,2026-01-01 11:00:00,6.9051,-2.6016
-66.0,15.0,2026-01-01 11:00:00,7.2336,-2.6016
-66.0,15.5,2026-01-01 11:00:00,7.759,-2.6016
-66.0,16.0,2026-01-01 11:00:00,8.3527,-2.6016
-66.0,16.5,2026-01-01 11:00:00,8.8693,-2.6016
-66.0,17.0,2026-01-01 11:00:00,9.1824,-2.6016
-66.0,17.5,2026-01-01 11:00:00,9.2152,-2.6016
-66.0,18.0,2026-01-01 11:00:00,8.9598,-2.6016
-65.5,14.0,2026-01-01 11:00:00,6.9051,-2.9331
-65.5,14.5,2026-01-01 11:00:00,7.2336,-2.9331
-65.5,15.0,2026-01-01 11:00:00,7.759,-2.9331
-65.5,15.5,2026-01-01 11:00:00,8.3527,-2.9331
-65.5,16.0,2026-01-01 11:00:00,8.8693,-2.9331
-65.5,16.5,2026-01-01 11:00:00,9.1824,-2.9331
-65.5,17.0,2026-01-01 11:00:00,9.2152,-2.9331
-65.5,17.5,2026-01-01 11:00:00,8.9598,-2.9331
-65.5,18.0,2026-01-01 11:00:00,8.4786,-2.9331
-65.0,14.0,2026-01-01 11:00:00,7.2336,-3.6943
-65.0,14.5,2026-01-01 11:00:00,7.759,-3.6943
-65.0,15.0,2026-01-01 11:00:00,8.3527,-3.6943
-65.0,15.5,2026-01-01 11:00:00,8.8693,-3.6943
-65.0,16.0,2026-01-01 11:00:00,9.1824,-3.6943
-65.0,16.5,2026-01-01 11:00:00,9.2152,-3.6943
-65.0,17.0,2026-01-01 11:00:00,8.9598,-3.6943
-65.0,17.5,2026-01-01 11:00:00,8.4786,-3.6943
-65.0,18.0,2026-01-01 11:00:00,7.8896,-3.6943
-64.5,14.0,2026-01-01 11:00:00,7.759,-4.1854
-64.5,14.5,2026-01-01 11:00:00,8.3527,-4.1854
-64.5,15.0,2026-01-01 11:00:00,8.8693,-4.1854
-64.5,15.5,2026-01-01 11:00:00,9.1824,-4.1854
-64.5,16.0,2026-01-01 11:00:00,9.2152,-4.1854
-64.5,16.5,2026-01-01 11:00:00,8.9598,-4.1854
-64.5,17.0,2026-01-01 11:00:00,8.4786,-4.1854
-64.5,17.5,2026-01-01 11:00:00,7.8896,-4.1854
-64.5,18.0,2026-01-01 11:00:00,7.3368,-4.1854
-64.0,14.0,2026-01-01 11:00:00,8.3527,-3.9548
-64.0,14.5,2026-01-01 11:00:00,8.8693,-3.9548
-64.0,15.0,2026-01-01 11:00:00,9.1824,-3.9548
-64.0,15.5,2026-01-01 11:00:00,9.2152,-3.9548
-64.0,16.0,2026-01-01 11:00:00,8.9598,-3.9548
-64.0,16.5,2026-01-01 11:00:00,8.4786,-3.9548
-64.0,17.0,2026-01-01 11:00:00,7.8896,-3.9548
-64.0,17.5,2026-01-01 11:00:00,7.3368,-3.9548
-64.0,18.0,2026-01-01 11:00:00,6.9557,-3.9548
-63.5,14.0,2026-01-01 11:00:00,8.8693,-3.2146
-63.5,14.5,2026-01-01 11:00:00,9.1824,-3.2146
-63.5,15.0,2026-01-01 11:00:00,9.2152,-3.2146
-63.5,15.5,2026-01-01 11:00:00,8.9598,-3.2146
-63.5,16.0,2026-01-01 11:00:00,8.4786,-3.2146
-63.5,16.5,2026-01-01 11:00:00,7.8896,-3.2146
-63.5,17.0,2026-01-01 11:00:00,7.3368,-3.2146
-63.5,17.5,2026-01-01 11:00:00,6.9557,-3.2146
-63.5,18.0,2026-01-01 11:00:00,6.8395,-3.2146
-66.5,14.0,2026-01-01 12:00:00,7.0598,-3.1068
-66.5,14.5,2026-01-01 12:00:00,6.8211,-3.1068
-66.5,15.0,2026-01-01 12:00:00,6.8722,-3.1068
-66.5,15.5,2026-01-01 12:00:00,7.2007,-3.1068
-66.5,16.0,2026-01-01 12:00:00,7.7262,-3.1068
-66.5,16.5,2026-01-01 12:00:00,8.3199,-3.1068
-66.5,17.0,2026-01-01 12:00:00,8.8365,-3.1068
-66.5,17.5,2026-01-01 12:00:00,9.1495,-3.1068
-66.5,18.0,2026-01-01 12:00:00,9.1823,-3.1068
-66.0,14.0,2026-01-01 12:00:00,6.8211,-2.7038
-66.0,14.5,2026-01-01 12:00:00,6.8722,-2.7038
-66.0,15.0,2026-01-01 12:00:00,7.2007,-2.7038
-66.0,15.5,2026-01-01 12:00:00,7.7262,-2.7038
-66.0,16.0,2026-01-01 12:00:00,8.3199,-2.7038
-66.0,16.5,2026-01-01 12:00:00,8.8365,-2.7038
-66.0,17.0,2026-01-01 12:00:00,9.1495,-2.7038
-66.0,17.5,2026-01-01 12:00:00,9.1823,-2.7038
-66.0,18.0,2026-01-01 12:00:00,8.9269,-2.7038
-65.5,14.0,2026-01-01 12:00:00,6.8722,-3.0354
-65.5,14.5,2026-01-01 12:00:00,7.2007,-3.0354
-65.5,15.0,2026-01-01 12:00:00,7.7262,-3.0354
-65.5,15.5,2026-01-01 12:00:00,8.3199,-3.0354
-65.5,16.0,2026-01-01 12:00:00,8.8365,-3.0354
-65.5,16.5,2026-01-01 12:00:00,9.1495,-3.0354
-65.5,17.0,2026-01-01 12:00:00,9.1823,-3.0354
-65.5,17.5,2026-01-01 12:00:00,8.9269,-3.0354
-65.5,18.0,2026-01-01 12:00:00,8.4458,-3.0354
-65.0,14.0,2026-01-01 12:00:00,7.2007,-3.7966
-65.0,14.5,2026-01-01 12:00:00,7.7262,-3.7966
-65.0,15.0,2026-01-01 12:00:00,8.3199,-3.7966
-65.0,15.5,2026-01-01 12:00:00,8.8365,-3.7966
-65.0,16.0,2026-01-01 12:00:00,9.1495,-3.7966
-65.0,16.5,2026-01-01 12:00:00,9.1823,-3.7966
-65.0,17.0,2026-01-01 12:00:00,8.9269,-3.7966
-65.0,17.5,2026-01-01 12:00:00,8.4458,-3.7966
-65.0,18.0,2026-01-01 12:00:00,7.8567,-3.7966
-64.5,14.0,2026-01-01 12:00:00,7.7262,-4.2876
-64.5,14.5,2026-01-01 12:00:00,8.3199,-4.2876
-64.5,15.0,2026-01-01 12:00:00,8.8365,-4.2876
-64.5,15.5,2026-01-01 12:00:00,9.1495,-4.2876
-64.5,16.0,2026-01-01 12:00:00,9.1823,-4.2876
-64.5,16.5,2026-01-01 12:00:00,8.9269,-4.2876
-64.5,17.0,2026-01-01 12:00:00,8.4458,-4.2876
-64.5,17.5,2026-01-01 12:00:00,7.8567,-4.2876
-64.5,18.0,2026-01-01 12:00:00,7.304,-4.2876
-64.0,14.0,2026-01-01 12:00:00,8.3199,-4.057
-64.0,14.5,2026-01-01 12:00:00,8.8365,-4.057
-64.0,15.0,2026-01-01 12:00:00,9.1495,-4.057
-64.0,15.5,2026-01-01 12:00:00,9.1823,-4.057
-64.0,16.0,2026-01-01 12:00:00,8.9269,-4.057
-64.0,16.5,2026-01-01 12:00:00,8.4458,-4.057
-64.0,17.0,2026-01-01 12:00:00,7.8567,-4.057
-64.0,17.5,2026-01-01 12:00:00,7.304,-4.057
-64.0,18.0,2026-01-01 12:00:00,6.9229,-4.057
-63.5,14.0,2026-01-01 12:00:00,8.8365,-3.3168
-63.5,14.5,2026-01-01 12:00:00,9.1495,-3.3168
-63.5,15.0,2026-01-01 12:00:00,9.1823,-3.3168
-63.5,15.5,2026-01-01 12:00:00,8.9269,-3.3168
-63.5,16.0,2026-01-01 12:00:00,8.4458,-3.3168
-63.5,16.5,2026-01-01 12:00:00,7.8567,-3.3168
-63.5,17.0,2026-01-01 12:00:00,7.304,-3.3168
-63.5,17.5,2026-01-01 12:00:00,6.9229,-3.3168
-63.5,18.0,2026-01-01 12:00:00,6.8067,-3.3168
-66.5,14.0,2026-01-01 13:00:00,7.0577,-3.1757
-66.5,14.5,2026-01-01 13:00:00,6.819,-3.1757
-66.5,15.0,2026-01-01 13:00:00,6.8701,-3.1757
-66.5,15.5,2026-01-01 13:00:00,7.1987,-3.1757
-66.5,16.0,2026-01-01 13:00:00,7.7241,-3.1757
-66.5,16.5,2026-01-01 13:00:00,8.3178,-3.1757
-66.5,17.0,2026-01-01 13:00:00,8.8344,-3.1757
-66.5,17.5,2026-01-01 13:00:00,9.1474,-3.1757
-66.5,18.0,2026-01-01 13:00:00,9.1803,-3.1757
-66.0,14.0,2026-01-01 13:00:00,6.819,-2.7727
-66.0,14.5,2026-01-01 13:00:00,6.8701,-2.7727
-66.0,15.0,2026-01-01 13:00:00,7.1987,-2.7727
-66.0,15.5,2026-01-01 13:00:00,7.7241,-2.7727
-66.0,16.0,2026-01-01 13:00:00,8.3178,-2.7727
-66.0,16.5,2026-01-01 13:00:00,8.8344,-2.7727
-66.0,17.0,2026-01-01 13:00:00,9.1474,-2.7727
-66.0,17.5,2026-01-01 13:00:00,9.1803,-2.7727
-66.0,18.0,2026-01-01 13:00:00,8.9248,-2.7727
-65.5,14.0,2026-01-01 13:00:00,6.8701,-3.1042
-65.5,14.5,2026-01-01 13:00:00,7.1987,-3.1042
-65.5,15.0,2026-01-01 13:00:00,7.7241,-3.1042
-65.5,15.5,2026-01-01 13:00:00,8.3178,-3.1042
-65.5,16.0,2026-01-01 13:00:00,8.8344,-3.1042
-65.5,16.5,2026-01-01 13:00:00,9.1474,-3.1042
-65.5,17.0,2026-01-01 13:00:00,9.1803,-3.1042
-65.5,17.5,2026-01-01 13:00:00,8.9248,-3.1042
-65.5,18.0,2026-01-01 13:00:00,8.4437,-3.1042
-65.0,14.0,2026-01-01 13:00:00,7.1987,-3.8654
-65.0,14.5,2026-01-01 13:00:00,7.7241,-3.8654
-65.0,15.0,2026-01-01 13:00:00,8.3178,-3.8654
